;Name;Overview;Platform;Year_of_Release;Genre;Publisher;Global_players;Critic_Score;User_Score;Developer;alcohol_reference;animated_blood;blood;blood_and_gore;cartoon_violence;crude_humor;drug_reference;fantasy_violence;intense_violence;language;lyrics;mature_humor;mild_blood;mild_cartoon_violence;mild_fantasy_violence;mild_language;mild_lyrics;mild_suggestive_themes;mild_violence;no_descriptors;nudity;partial_nudity;sexual_content;sexual_themes;simulated_gambling;strong_janguage;strong_sexual_content;suggestive_themes;use_of_alcohol;use_of_drugs_and_alcohol;violence;esrb_rating
362;Shenmue II;Es una misteriosa joven que vive en la aldea Bailu en Guilin. Ella aparece en varias ocasiones en los sueños de Ryo (y en los casetes de música que vendían en;XB;2002.0;Adventure;Microsoft Game Studios;0.32;80.0;9.3;Sega AM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;T
363;Fishing Master;No Encontramos Descripcciones;Wii;2007.0;Misc;Konami Digital Entertainment;0.31;58.0;8.1;Hudson Soft;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
364;NBA Inside Drive 2003;"NBA Inside Drive 2003 — Less than one year after the 2002 installment. NBA Inside Drive 2003 was released for Xbox.
 Platform(s): Xbox
 Developer(s): High Voltage Software
 Mode(s): Single-player. multiplayer
 Genre(s): Sports. Simulation
 ‎Games · ‎NBA Inside Drive 2000 · ‎NBA Inside Drive 2003 · ‎NBA Inside Drive 2004";XB;2002.0;Sports;Microsoft Game Studios;0.31;72.0;7.8;High Voltage Software;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
365;Sonic Boom: Rise of Lyric;Sonic Boom: Rise of Lyric is an action-adventure game developed by Big Red Button and published by Sega for the Wii U console. Along with Sonic Boom:;WiiU;2014.0;Action;Sega;0.31;32.0;3.6;Big Red Button Entertainment;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
366;Fuel;Fuel es un videojuego de carreras desarrollado por Asobo Studio y distribuido por Codemasters. lanzado el 2 de junio de 2009 para PlayStation 3 y Xbox 360.;X360;2009.0;Racing;Codemasters;0.31;66.0;7.0;Asobo Studio;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
367;Blade II;Blade II es una película de acción sobre vampiros de 2002 protagonizada por Wesley Snipes y Kris Kristofferson. Fue dirigida por Guillermo del Toro y es una;PS2;2002.0;Action;Activision;0.31;49.0;6.1;Mucky Foot Productions;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;T
368;Fist of the North Star: Ken's Rage 2;Fist of the North Star: Ken's Rage 2 (en japonés 真·北斗 Shin Hokuto Musou) es un videojuego del género Beat'em up para las consolas PlayStation 3.;PS3;2012.0;Fighting;Tecmo Koei;0.3;49.0;7.0;Koei;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;M
369;MLB SlugFest Loaded;MLB SlugFest: Loaded is a baseball video game developed by Point of View and published by Midway Games in 2004. It is the third game in the MLB Slugfest;PS2;2004.0;Sports;Midway Games;0.3;77.0;9.5;Point of View;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
370;Radiant Historia;Radiant Historia is a role-playing video game (RPG) set in a fantasy world and following a group of characters traveling across the war-torn continent of;DS;2010.0;Role-Playing;Atlus;0.29;85.0;9.0;Atlus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
371;Sonic Boom: Shattered Crystal;Sonic Boom: Shattered Crystal is an action-adventure video game developed by Sanzaru Games and published by Sega in Japan and North America and Nintendo in;3DS;2014.0;Action;Sega;0.29;47.0;6.3;Sanzaru Games;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
372;Sakura Wars: So Long;So Long. My Love is a cross-genre video game in which the player controls Shinjiro Taiga and the all-female New York Combat Revue. who must stop the main;-4;-4;-4;-4;-4;-4;-4;-4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;M
373;Feel the Magic XY/XX;"Feel the Magic: XY/XX. known in Japan as Kimi no Tame nara Shineru. ""I would die for you"" (きみのためなら死ねる) and in Europe and Australia as Project Rub.";DS;2004.0;Puzzle;Sega;0.29;75.0;8.1;Sonic Team;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
374;World of Tanks;World of Tanks (WoT) es un videojuego multijugador masivo en línea gratuito desarrollado por la empresa bielorrusa Wargaming. en el que los jugadores;PC;2011.0;Shooter;Wargaming.net;0.29;80.0;3.7;Wargaming.net;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
375;Links 2004;"Links 2004 is a golf simulation computer game by Microsoft for the Xbox. It is the final game in the Links series. and follows Links 2003.
 Publisher(s): Microsoft Game Studios
 Release: NA: November 11. 2003; ‎EU‎: Novem";XB;2003.0;Sports;Microsoft Game Studios;0.29;80.0;9.0;Indie Built;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
376;Assassin's Creed II: Discovery;"Assassin's Creed II: Discovery es un videojuego desarrollado por Griptonite Games y distribuido por Ubisoft para Nintendo DS. iPhone y el iPod Touch.
 Distribuidora(s): Ubisoft
 Género(s): Acción; ‎Aventura‎
 Formato(s): descarga digital
 Fecha(s) de lanzamiento: EU 19 de noviembre";DS;2009.0;Action;Ubisoft;0.28;69.0;7.3;Griptonite Games;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
377;Dead or Alive;"Dead or Alive fue una banda británica del género synthpop. perteneciente a la corriente del Hi-NRG. siendo uno de los pioneros en su utilización.
 ‎Historia · ‎Nightmares in Wax (1980) · ‎Éxito en los años 80 · ‎La época actual";PS;1998.0;Fighting;Sony Computer Entertainment;0.28;84.0;8.6;Team Ninja;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
378;Kenka Bancho: Badass Rumble;Kenka Bancho: Badass Rumble. known in Japan as Kenka Banchō 3: National Conquest (喧嘩番長3 全国制覇. Kenka Banchō 3: Zenkoku Seiha). is a PlayStation;PSP;2008.0;Action;Spike;0.28;70.0;7.5;Bullets;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
379;Silent Hill 2: Restless Dreams;Silent Hill 2 (サイレントヒル 2. Sairento Hiru Tsū) es un videojuego japonés de horror de;XB;2001.0;Action;Konami Digital Entertainment;0.28;84.0;8.3;KCET;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
380;Tao Feng: Fist of the Lotus;Tao Feng: Fist of the Lotus is a fighting game created after John Tobias. Joshua Tsui. and David Michicich left the Mortal Kombat series with Midway.;XB;2003.0;Fighting;Microsoft Game Studios;0.27;65.0;6.5;Studio Gigante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
381;Fullmetal Alchemist 2: Curse of the Crimson Elixir;Fullmetal Alchemist 2: Curse of the Crimson Elixir[editar]. Se trata de un juego de modo RPG que fue lanzado para PlayStation 2 en el año 2005. En comparación;PS2;2004.0;Role-Playing;Square Enix;0.27;67.0;8.4;Racjin;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
382;MotoGP;MotoGP es la máxima categoría del Campeonato del Mundo de Motociclismo. considerado el certamen internacional más importante en el ámbito de motociclismo de;PS2;2000.0;Racing;Namco Bandai Games;0.27;77.0;6.0;Namco;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
383;InuYasha: Feudal Combat;Inuyasha: Feudal Combat (犬夜叉 奥義乱舞. Inuyasha: Ōgi-Ranbu) is a 3D computer graphics fighting game for the PlayStation 2 based on the Inuyasha manga and;PS2;2005.0;Fighting;Namco Bandai Games;0.27;52.0;8.3;Eighting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
384;MLB SlugFest 2006;MLB SlugFest 2006 is a baseball video game developed by Blue Shift and published by Midway Games in 2006. It is the fourth and final game in the MLB;PS2;2006.0;Sports;Midway Games;0.26;56.0;7.5;Blue Shift;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
385;Legendary;"Legendary Entertainment. Legendary Pictures o simplemente Legendary es una empresa productora de cine estadounidense con sede en Burbank. California.
 Tipo: productora de cine
 Fundador: Thomas Tull
 Forma legal: filial";X360;2008.0;Shooter;Atari;0.26;47.0;7.1;Spark Unlimited;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;ET
386;Castlevania: Harmony of Dissonance;Castlevania: Harmony of Dissonance es un videojuego de Konami para la Game Boy Advance de Nintendo. Fue lanzado originalmente en Japón en 2002 con el título;GBA;2002.0;Platform;Konami Digital Entertainment;0.26;87.0;8.2;KCET;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
387;Prison Break: The Conspiracy;"↑ «Prison Break: The Conspiracy». Official Xbox Magazine: 82. June 2010. ↑ OXMUK staff (March 26. 2010).
 Controles: teclado
 Modos de juego: Un jugador
 Fecha(s) de lanzamiento: 30 de marzo de 2010";PS3;2010.0;Action;Deep Silver;0.25;42.0;3.8;ZootFly;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
388;L.A. Noire: The Complete Edition;"This complete edition of L.A. Noire includes the complete original game and all previously released downloadable content including the ""Nicolson";PC;2011.0;Adventure;Take-Two Interactive;0.25;83.0;7.9;Rockstar Leeds;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;M
389;Sid Meier's Civilization VI;Civilization VI offers new ways to interact with your world. expand your empire across the map. advance your culture. and compete against history's greatest;PC;2016.0;Strategy;Take-Two Interactive;0.25;88.0;7.3;Firaxis Games;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ET
390;MLB;No Encontramos Descripcciones;PSP;2005.0;Sports;Sony Computer Entertainment;0.24;80.0;7.9;989 Sports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
391;Ys: Memories of Celceta;"25 jul 2018 — World-famous red-haired adventurer Adol Christin awakens in the unfamiliar land of Celceta. remembering nothing more than his name.
 Memory: 4 GB RAM
 Key Features: Fully Enjoy the Land of Celceta";PSV;2012.0;Action;Nihon Falcom Corporation;0.24;82.0;8.8;Falcom;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
392;TimeSplitters: Future Perfect;TimeSplitters: Future perfect (TimeSplitters: Futuro perfecto) es la tercera y última entrega de la saga TimeSplitters. Este que fue desarrollado por Free;PS2;2005.0;Shooter;Electronic Arts;0.24;84.0;9.1;Free Radical Design;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
393;Percy Jackson and the Olympians: The Lightning Thief;Percy Jackson y el ladrón del rayo (título original en inglés: Percy Jackson & the Olympians: The Lightning Thief) es una película de fantasía y aventuras;DS;2010.0;Role-Playing;Activision;0.24;56.0;6.9;Griptonite Games;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
394;Harvest Moon: Another Wonderful Life;"Harvest Moon: A Wonderful Life Harvest Moon: Una vida maravillosa. es un videojuego de la serie Harvest Moon y es de género simulación.
 Requisitos: Ver listaControl de GameCube/Wa";GC;2004.0;Role-Playing;Marvelous Interactive;0.24;70.0;9.2;Marvelous;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
395;X-Men: Destiny;"X-Men Destiny es un videojuego basado en los cómics de Marvel los X-Men. El juégo fue desarrollado por Silicon Knights y publicado por Activision.
 ‎Modo de juego · ‎Reparto · ‎Recepción";PS3;2011.0;Action;Activision;0.24;50.0;4.8;Silicon Knights;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
396;Karaoke Revolution Volume 2;"Glee Karaoke Revolution: Volume 2[edit] · ""A House Is Not a Home"" – Dionne Warwick · ""Bad Romance"" – Lady Gaga · ""Beautiful"" – Christina Aguilera · ""Beth"" – KISS · """;PS2;2004.0;Misc;Konami Digital Entertainment;0.23;76.0;7.0;Harmonix Music Systems;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
397;The Legend of Heroes: Trails of Cold Steel;2 ago 2017 — At Thors Military Academy. Erebonia's best learn everything from the art of war to liberal arts. First year Rean Schwarzer learns he's been;PSV;2013.0;Role-Playing;Nippon Ichi Software;0.23;77.0;7.5;Falcom;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;T
398;The Scorpion King: Rise of the Akkadian;The Scorpion King: Rise of the Akkadian is an action-adventure game released in 2002 for the GameCube and the PlayStation 2. The game was developed by Point;PS2;2002.0;Action;Universal Interactive;0.23;47.0;7.2;VU Games;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
399;The Lord of the Rings: Aragorn's Quest;No Encontramos Descripcciones;Wii;2010.0;Action;Warner Bros. Interactive Entertainment;0.23;58.0;7.8;Headstrong Games;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
400;Rune Factory: Tides of Destiny;Rune Factory: Tides of Destiny. known in Japan and PAL regions as Rune Factory: Oceans (ルーンファクトリー オーシャンズ. Rūn Fakutorī Ōshanzu). is a Wii and;PS3;2011.0;Role-Playing;Marvelous Interactive;0.23;55.0;7.9;Neverland;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
401;Legion: The Legend of Excalibur;Legion: The Legend of Excalibur is a real-time strategy / action role-playing video game hybrid developed by the ex-Westwood Studios 7 Studios and published;PS2;2002.0;Action;Midway Games;0.22;51.0;7.0;7 Studios;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
402;Ride;Ride es un videojuego de carreras de motos desarrollado y publicado por Milestone srl;PS4;2015.0;Racing;Milestone S.r.l.;0.22;66.0;7.0;Milestone S.r.l;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
403;Galactic Wrestling: Featuring Ultimate Muscle;Galactic Wrestling: Featuring Ultimate Muscle. known in Japan as Kinnikuman Generations (キン肉マン ジェネレーションズ). is a PlayStation 2 game produced by;PS2;2004.0;Fighting;Namco Bandai Games;0.22;61.0;8.0;Aki Corp.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
404;Age of Empires: The Age of Kings;Age of Empires II: The Age of Kings incluye un editor de escenarios. El programa es similar al de Age of Empires. en el que los jugadores pueden crear misiones;DS;2006.0;Strategy;THQ;0.22;80.0;7.9;Backbone Entertainment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
405;The Sims 4: Get Together;"Crea clubes con intereses. personalidades y estilos diferenciados y únete a ellos; ¡tú estableces las reglas. defines su aspecto y personalizas sus lugares de reunión! Queda con otros Sims para emocionantes actividades colectivas y pásalo en grande en el cautivador mundo nuevo de Windenburg.";PC;2015.0;Simulation;Electronic Arts;0.22;72.0;7.3;Maxis;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;T
406;Shin Megami Tensei: Persona;"Persona (ペルソナ. Perusona) (también conocida como: Shin Megami Tensei: Persona) es una serie de videojuegos RPG desarrollados y publicados por Atlus.
 Primer videojuego: Revelations: Persona; (20";PSP;2009.0;Role-Playing;Atlus;0.22;78.0;8.0;ITL;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
407;Rugby 2004;No Encontramos Descripcciones;PS2;2003.0;Sports;Electronic Arts;0.22;61.0;6.8;HB Studios Multimedia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
408;Senran Kagura 2: Deep Crimson;TODA la información sobre el videojuego Senran Kagura 2: Deep Crimson para Nintendo 3DS. Lanzamiento. últimas noticias. análisis. imágenes.;3DS;2014.0;Action;Marvelous Entertainment;0.22;58.0;6.8;Tamsoft;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
409;Hot Shots Tennis: Get a Grip;Everybody's Tennis Portable. also known as Everybody's Tennis in the PAL region. Hot Shots Tennis: Get a Grip in North America. and Minna no Tennis;PSP;2010.0;Sports;Sony Computer Entertainment;0.21;80.0;8.0;Clap Hanz;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
410;NBA;La National Basketball Association. más conocida simplemente por sus siglas NBA. es una liga privada de baloncesto profesional que se disputa en Estados;PSP;2005.0;Sports;Sony Computer Entertainment;0.21;57.0;6.9;989 Sports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
411;Disaster Report;Disaster Report. known in Japan as Zettai Zetsumei Toshi and in the PAL region as SOS: The Final Escape. is a PlayStation 2 survival action-adventure video;PS2;2002.0;Action;Agetec;0.21;66.0;8.0;Irem;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;T
412;The Bard's Tale;Now includes original classic games The Bard's Tale 1. 2 & 3! You are the Bard. a selfish rogue weary of pointless sub-quests and rat-infested cellars. Through;PS2;2004.0;Role-Playing;Ubisoft;0.21;76.0;8.6;InXile Entertainment;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;T
413;Journey;Journey es una banda de rock creada en 1973 en San Francisco. Estados Unidos. por el teclista Gregg Rolie y el guitarrista Neal Schon.;PS3;2012.0;Adventure;Sony Computer Entertainment Europe;0.21;92.0;8.8;ThatGameCompany;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;T
414;Shadow of Destiny;Shadow of Memories (シャドウ·オブ·メモリー Shadou obu Memorīzu). también conocido como Shadow of Destiny en EE.UU.. es un videojuego del género aventura;PS2;2001.0;Adventure;Konami Digital Entertainment;0.21;78.0;8.2;Konami;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
415;Danganronpa Another Episode: Ultra Despair Girls;"Komaru Naegi has been imprisoned inside a mysterious apartment for over a year. Her rescue is derailed when hundreds of Monokumas suddenly attack.
 Publisher: Spike Chunsoft Co.. Ltd.
 Storage: 18 GB available space
 Released: Jun 27. 2017
 Memory: 4 GB RAM
 USD 29.99";PSV;2014.0;Action;Nippon Ichi Software;0.21;72.0;8.4;Spike Chunsoft;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
